id,funding_round_id,startup_id,funding_id,created_at,updated_at,startup_name,funding_first_name,funding_last_name,parent_id,category_code,status,country_code,state_code,city,region,funding_total_usd
80616,55321,c:244978,p:1235,11/20/13 6:11,11/22/13 4:42,Collective IP,David,Cohen,244978,0,operating,USA,CO,Boulder,Denver,3549999
67698,221,c:245,p:570,7/24/07 2:08,6/17/09 1:02,Tagged,Reid,Hoffman,245,social,operating,USA,CA,San Francisco,SF Bay,28701975
72538,23685,c:245097,p:11541,6/20/11 20:41,10/22/13 2:43,Findery,James,Joaquin,245097,web,operating,USA,CA,San Francisco,SF Bay,11040000
72537,23685,c:245097,p:1709,6/20/11 20:41,10/22/13 2:43,Findery,Keith,Rabois,245097,web,operating,USA,CA,San Francisco,SF Bay,11040000
72539,23685,c:245097,p:97394,6/20/11 20:41,10/22/13 2:43,Findery,Shoshana,Berger,245097,web,operating,USA,CA,San Francisco,SF Bay,11040000
69493,8330,c:24545,p:41173,9/2/09 7:42,10/9/09 21:10,MoSync,David,Axmark,24545,mobile,operating,SWE,0,STOCKHOLM,Stockholm,0
69494,8330,c:24545,p:41174,9/2/09 7:42,10/9/09 21:10,MoSync,Michael,Widenius,24545,mobile,operating,SWE,0,STOCKHOLM,Stockholm,0
79218,45553,c:245536,p:219100,8/15/13 3:58,8/15/13 4:34,OnBeep,Greg,Albrecht,245536,web,operating,USA,CA,San Francisco,SF Bay,445000
79217,45553,c:245536,p:27789,8/15/13 3:58,8/15/13 4:34,OnBeep,Jesse,Robbins,245536,web,operating,USA,CA,San Francisco,SF Bay,445000
79052,44777,c:245552,p:10865,8/7/13 3:11,8/9/13 3:03,SquareKey,Devaraj,Southworth,245552,fashion,operating,IND,0,Mumbai,Mumbai,0
79059,44860,c:245741,p:160114,8/7/13 12:36,8/7/13 12:37,Social & Loyal,David,Tomás,245741,software,operating,ESP,0,0,Spain - Other,154392
79061,44860,c:245741,p:175808,8/7/13 12:36,8/7/13 12:37,Social & Loyal,Yago,Arbeloa,245741,software,operating,ESP,0,0,Spain - Other,154392
79060,44860,c:245741,p:29756,8/7/13 12:36,8/7/13 12:37,Social & Loyal,Marta,Esteve,245741,software,operating,ESP,0,0,Spain - Other,154392
79071,44880,c:245813,p:216558,8/7/13 19:34,8/7/13 22:17,SoFits.Me,Dmitriy,Popov,245813,fashion,operating,0,0,0,unknown,50000
79072,44888,c:245862,p:216652,8/8/13 3:37,8/8/13 18:25,Skoovy,Peter,Jenkins,245862,social,operating,0,0,0,unknown,750000
69697,9294,c:246,p:125,10/28/09 14:34,10/29/09 1:38,ScanScout,Ron,Conway,246,advertising,acquired,USA,MA,Boston,Boston,17500000
79088,45009,c:246191,p:19040,8/9/13 3:55,8/9/13 3:55,BuildersCloud,Rudy,Gadre,246191,software,operating,USA,WA,Bellevue,Seattle,1100000
79087,45009,c:246191,p:195168,8/9/13 3:55,8/9/13 3:55,BuildersCloud,#N/A,#N/A,246191,software,operating,USA,WA,Bellevue,Seattle,1100000
79089,45009,c:246191,p:74896,8/9/13 3:55,8/9/13 3:55,BuildersCloud,Sujal,Patel,246191,software,operating,USA,WA,Bellevue,Seattle,1100000
80761,56809,c:246215,p:10429,12/3/13 4:21,12/4/13 4:11,View the Space,Ben,Ling,246215,real_estate,operating,USA,NY,New York,New York,7700000
80758,56809,c:246215,p:217812,12/3/13 4:21,12/4/13 4:11,View the Space,Thomas,Byrne,246215,real_estate,operating,USA,NY,New York,New York,7700000
80759,56809,c:246215,p:37,12/3/13 4:21,12/4/13 4:11,View the Space,Greg,Waldorf,246215,real_estate,operating,USA,NY,New York,New York,7700000
80760,56809,c:246215,p:70914,12/3/13 4:21,12/4/13 4:11,View the Space,Alex,Krug,246215,real_estate,operating,USA,NY,New York,New York,7700000
79090,45036,c:246241,p:217151,8/9/13 6:59,8/9/13 22:24,Naplyrics.com,Ray,Charleston,246241,music,acquired,CAN,0,Edmonton,Edmonton,250000
79092,45041,c:246246,p:121676,8/9/13 7:26,8/9/13 22:25,Ignis IT Solutions,Shailendra,Math,246246,software,operating,IND,0,"Indore, Madhya Pradesh",Indore,50000
79091,45041,c:246246,p:156910,8/9/13 7:26,8/9/13 22:25,Ignis IT Solutions,Brijendra,Tiwari,246246,software,operating,IND,0,"Indore, Madhya Pradesh",Indore,50000
79093,45041,c:246246,p:156911,8/9/13 7:26,8/9/13 22:25,Ignis IT Solutions,Dheerendra,Chouhan,246246,software,operating,IND,0,"Indore, Madhya Pradesh",Indore,50000
69960,11025,c:24627,p:35676,1/9/10 17:38,7/4/11 4:13,"Ben Jen Online, LLC",S.,Ryan West,24627,consulting,operating,USA,NJ,Bedminster,Bedminster,350000
70068,11835,c:24627,p:35676,2/7/10 21:25,7/4/11 4:13,"Ben Jen Online, LLC",S.,Ryan West,24627,consulting,operating,USA,NJ,Bedminster,Bedminster,350000
80613,55297,c:246282,p:259115,11/20/13 4:01,11/20/13 4:01,independenceIT,Jose,A. Segrera,246282,software,operating,USA,PA,Allentown,Allentown,480500
70423,15507,c:2464,p:5768,5/11/10 22:27,2/25/11 4:45,MediaTrust,Peter,Bordes,2464,advertising,operating,USA,NY,New York,New York,21000000
69253,5746,c:2465,p:391,4/23/09 22:58,7/23/13 8:07,FreeAgent,Christoph,Janz,2465,software,operating,GBR,0,Edinburgh,Edinburgh,0
79097,45158,c:246631,p:217616,8/11/13 6:36,8/12/13 13:52,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
79098,45159,c:246631,p:217622,8/11/13 6:36,8/12/13 13:52,#N/A,Founder,#NAME?,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
79099,45160,c:246631,p:217623,8/11/13 6:36,8/12/13 13:52,#N/A,Friends,and Family Round 1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
79100,45160,c:246631,p:217624,8/11/13 6:36,8/12/13 13:52,#N/A,Friends,and Family Round 2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
79101,45160,c:246631,p:217625,8/11/13 6:36,8/12/13 13:52,#N/A,Friends,and Family Round 3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
79102,45161,c:246631,p:217626,8/11/13 6:36,8/12/13 13:52,#N/A,Friends,and Family Round 4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
79103,45161,c:246631,p:217627,8/11/13 6:36,8/12/13 13:52,#N/A,Friends,and Family Round 5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
79104,45161,c:246631,p:217628,8/11/13 6:36,8/12/13 13:52,#N/A,Friends,and Family Round 6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
79105,45162,c:246631,p:217629,8/11/13 6:36,8/12/13 13:52,#N/A,Founder,#NAME?,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
79106,45164,c:246718,p:217676,8/11/13 17:17,8/12/13 21:50,StuRents.com,Primary,Directors,246718,real_estate,operating,GBR,0,London,London,0
79107,45195,c:246845,p:217825,8/12/13 7:22,8/12/13 21:54,Avansera,Leif,Linden,246845,analytics,operating,FIN,0,Helsinki,Helsinki,106000
79207,45533,c:246916,p:219033,8/14/13 14:27,8/14/13 20:26,Ripwave Total Media System,Owen,Stewart,246916,hardware,operating,0,0,0,unknown,10000
79317,46116,c:246918,p:217943,8/21/13 6:33,8/21/13 6:33,TheBankCloud,Alfy,Louis,246918,mobile,operating,USA,NY,New York,New York,300000
79134,45304,c:247049,p:81839,8/12/13 20:15,8/12/13 22:01,SLIC games,Anonymous,Investor,247049,games_video,operating,USA,CA,Mountain View,SF Bay,20000
79716,49565,c:247103,p:237112,9/23/13 9:48,9/23/13 9:48,PhoRent,Joshua,Saffren,247103,ecommerce,operating,USA,CA,San Francisco,SF Bay,475500
79138,45309,c:247103,p:23918,8/13/13 3:34,8/13/13 3:34,PhoRent,Mark,Wan,247103,ecommerce,operating,USA,CA,San Francisco,SF Bay,475500
79261,45829,c:247182,p:171306,8/17/13 2:46,11/6/13 5:09,Podo,Alireza,Masrour,247182,hardware,operating,USA,CA,Sunnyvale,SF Bay,0
79143,45338,c:247214,p:218346,8/13/13 8:34,8/13/13 20:15,PublicBeta,Adii,Pienaar,247214,education,operating,0,0,0,unknown,100000
79145,45355,c:247284,p:103056,8/13/13 10:29,8/13/13 10:29,Head Held High,Jayesh,Parekh,247284,nonprofit,operating,IND,0,Bangalore,Bangalore,408225
79146,45355,c:247284,p:218396,8/13/13 10:29,8/13/13 10:29,Head Held High,Reena,Mithal,247284,nonprofit,operating,IND,0,Bangalore,Bangalore,408225
79147,45355,c:247284,p:218397,8/13/13 10:29,8/13/13 10:29,Head Held High,Sanjeev,Shah,247284,nonprofit,operating,IND,0,Bangalore,Bangalore,408225
79148,45355,c:247284,p:218398,8/13/13 10:29,8/13/13 10:29,Head Held High,Kartik,Kilachand,247284,nonprofit,operating,IND,0,Bangalore,Bangalore,408225
79144,45355,c:247284,p:23303,8/13/13 10:29,8/13/13 10:29,Head Held High,Pravin,Gandhi,247284,nonprofit,operating,IND,0,Bangalore,Bangalore,408225
79171,45406,c:247388,p:218564,8/13/13 15:58,8/13/13 20:20,Zodio.com,Tim,Dean-Smith,247388,search,operating,THA,0,Bangkok,Bangkok,1375000
79172,45406,c:247388,p:218565,8/13/13 15:58,8/13/13 20:20,Zodio.com,Jack,Russo,247388,search,operating,THA,0,Bangkok,Bangkok,1375000
79173,45406,c:247388,p:218566,8/13/13 15:58,8/13/13 20:20,Zodio.com,Tony,Bickford,247388,search,operating,THA,0,Bangkok,Bangkok,1375000
79183,45410,c:247407,p:1651,8/13/13 18:09,8/14/13 6:26,eShares,Scott,Banister,247407,enterprise,operating,USA,CA,Palo Alto,SF Bay,1800000
79182,45410,c:247407,p:185405,8/13/13 18:09,8/14/13 6:26,eShares,Andy,Palmer,247407,enterprise,operating,USA,CA,Palo Alto,SF Bay,1800000
80661,55606,c:247439,p:241820,11/22/13 0:44,11/22/13 0:44,Atacatto Fashion Marketplace,Rene,Abe,247439,ecommerce,operating,BRA,0,São Paulo,Sao Paulo,500000
80662,55606,c:247439,p:241821,11/22/13 0:44,11/22/13 0:44,Atacatto Fashion Marketplace,Denis,Lopes,247439,ecommerce,operating,BRA,0,São Paulo,Sao Paulo,500000
74696,29648,c:24759,p:137068,5/2/12 0:33,5/3/12 1:39,Talenthouse,Brett,Ratner,24759,web,operating,USA,CA,Palo Alto,SF Bay,15100000
74697,29648,c:24759,p:137069,5/2/12 0:33,5/3/12 1:39,Talenthouse,Jean,Piggozzi,24759,web,operating,USA,CA,Palo Alto,SF Bay,15100000
74698,29648,c:24759,p:137070,5/2/12 0:33,5/3/12 1:39,Talenthouse,Estée,Lauder,24759,web,operating,USA,CA,Palo Alto,SF Bay,15100000
79199,45532,c:247713,p:10429,8/14/13 14:00,11/20/13 12:17,ThirdLove,Ben,Ling,247713,fashion,operating,USA,CA,San Francisco,SF Bay,5600000
79197,45532,c:247713,p:1709,8/14/13 14:00,11/20/13 12:17,ThirdLove,Keith,Rabois,247713,fashion,operating,USA,CA,San Francisco,SF Bay,5600000
79203,45532,c:247713,p:180643,8/14/13 14:00,11/20/13 12:17,ThirdLove,Chung-Man,Tam,247713,fashion,operating,USA,CA,San Francisco,SF Bay,5600000
79206,45532,c:247713,p:202447,8/14/13 14:00,11/20/13 12:17,ThirdLove,Pankaj,Shah,247713,fashion,operating,USA,CA,San Francisco,SF Bay,5600000
79196,45532,c:247713,p:34089,8/14/13 14:00,11/20/13 12:17,ThirdLove,Yuri,Milner,247713,fashion,operating,USA,CA,San Francisco,SF Bay,5600000
79198,45532,c:247713,p:51645,8/14/13 14:00,11/20/13 12:17,ThirdLove,Zachary,Bogue,247713,fashion,operating,USA,CA,San Francisco,SF Bay,5600000
79200,45532,c:247713,p:61953,8/14/13 14:00,11/20/13 12:17,ThirdLove,Brad,Holden,247713,fashion,operating,USA,CA,San Francisco,SF Bay,5600000
79205,45532,c:247713,p:62500,8/14/13 14:00,11/20/13 12:17,ThirdLove,Michael,Levit,247713,fashion,operating,USA,CA,San Francisco,SF Bay,5600000
79204,45532,c:247713,p:69108,8/14/13 14:00,11/20/13 12:17,ThirdLove,Jason,Johnson,247713,fashion,operating,USA,CA,San Francisco,SF Bay,5600000
79202,45532,c:247713,p:821,8/14/13 14:00,11/20/13 12:17,ThirdLove,Munjal,Shah,247713,fashion,operating,USA,CA,San Francisco,SF Bay,5600000
79201,45532,c:247713,p:9762,8/14/13 14:00,11/20/13 12:17,ThirdLove,David,Ulevitch,247713,fashion,operating,USA,CA,San Francisco,SF Bay,5600000
68245,1580,c:2478,p:6191,2/20/08 5:41,2/25/08 0:25,JackPot Rewards,Peter,Lynch,2478,web,closed,USA,MA,Newton,Boston,16700000
68246,1580,c:2478,p:6192,2/20/08 5:41,2/25/08 0:25,JackPot Rewards,Chuck,Clough,2478,web,closed,USA,MA,Newton,Boston,16700000
68247,1580,c:2478,p:6193,2/20/08 5:41,2/25/08 0:25,JackPot Rewards,Jack,Connors,2478,web,closed,USA,MA,Newton,Boston,16700000
68248,1580,c:2478,p:6194,2/20/08 5:41,2/25/08 0:25,JackPot Rewards,Tom,McDonnell,2478,web,closed,USA,MA,Newton,Boston,16700000
69352,6529,c:24795,p:618,6/16/09 5:53,7/30/13 12:23,BOKU,Ali,Partovi,24795,mobile,operating,DEU,0,Munich,Munich,73000000
69351,6529,c:24795,p:619,6/16/09 5:53,7/30/13 12:23,BOKU,Hadi,Partovi,24795,mobile,operating,DEU,0,Munich,Munich,73000000
68249,1581,c:2481,p:6195,2/20/08 7:25,2/25/08 0:25,GenieTown,Hassan,Chafi,2481,search,closed,USA,CA,Palo Alto,SF Bay,2000000
68250,1581,c:2481,p:6205,2/20/08 7:25,2/25/08 0:25,GenieTown,Kunle,Olukotun,2481,search,closed,USA,CA,Palo Alto,SF Bay,2000000
77443,36756,c:24811,p:180845,4/4/13 9:10,4/4/13 9:10,Vizerra,Alexander,Dobrovinsky,24811,software,operating,USA,CA,San-Francisco,SF Bay,16000000
69359,6640,c:24887,p:36166,6/17/09 22:07,6/17/09 22:07,LifeBond,Robert,Taub,24887,biotech,operating,ISR,0,0,Israel - Other,28000000
71760,21663,c:24929,p:12566,2/27/11 9:46,7/30/12 6:56,WiseStamp,Kerim,Baran,24929,messaging,operating,ISR,0,Tel Aviv,Tel Aviv,0
71763,21663,c:24929,p:2972,2/27/11 9:46,7/30/12 6:56,WiseStamp,Zohar,Gilon,24929,messaging,operating,ISR,0,Tel Aviv,Tel Aviv,0
71764,21663,c:24929,p:45022,2/27/11 9:46,7/30/12 6:56,WiseStamp,Naftali,Bennett,24929,messaging,operating,ISR,0,Tel Aviv,Tel Aviv,0
71762,21663,c:24929,p:5737,2/27/11 9:46,7/30/12 6:56,WiseStamp,Simon,Gelfand,24929,messaging,operating,ISR,0,Tel Aviv,Tel Aviv,0
71761,21663,c:24929,p:5884,2/27/11 9:46,7/30/12 6:56,WiseStamp,Eyal,Halimi,24929,messaging,operating,ISR,0,Tel Aviv,Tel Aviv,0
71759,21663,c:24929,p:7039,2/27/11 9:46,7/30/12 6:56,WiseStamp,Fabrice,Grinda,24929,messaging,operating,ISR,0,Tel Aviv,Tel Aviv,0
69358,6603,c:24973,p:36132,6/17/09 18:44,7/11/13 12:25,Cempra,I.,Wistar Morris III,24973,biotech,operating,USA,NC,Chapel Hill,Raleigh-Durham,108119996
69088,4704,c:250,p:27149,1/20/09 18:56,1/20/09 18:56,New York Times,Carlos,Slim,250,news,ipo,USA,NY,New York,New York,250000000
72467,23505,c:25038,p:96112,6/10/11 2:58,5/2/13 8:40,Avantium Technologies,#N/A,#N/A,25038,cleantech,operating,NLD,0,Amsterdam,Amsterdam,61900000
70121,12593,c:25047,p:45573,3/3/10 10:57,3/3/10 15:46,ManageSocial,Paul,Papadimitriou,25047,0,operating,0,0,0,unknown,0
69362,6674,c:25081,p:27306,6/18/09 15:28,6/8/11 2:07,Collecta,Gerry,Campbell,25081,search,operating,USA,CA,Santa Monica,Los Angeles,6580000
67705,241,c:251,p:570,7/26/07 6:01,6/24/08 4:01,Jaxtr,Reid,Hoffman,251,mobile,acquired,USA,CA,Menlo Park,SF Bay,21500000
68251,1590,c:2512,p:26,2/21/08 15:21,2/25/08 0:25,Redux,Peter,Thiel,2512,games_video,operating,USA,CA,Berkeley,SF Bay,8110454
70189,13374,c:25131,p:12256,3/25/10 0:00,3/25/10 0:18,Timetric,Sean,Park,25131,analytics,operating,GBR,0,London,London,0
70192,13374,c:25131,p:29158,3/25/10 0:00,3/25/10 0:18,Timetric,Alex,Zubillaga,25131,analytics,operating,GBR,0,London,London,0
70191,13374,c:25131,p:37084,3/25/10 0:00,3/25/10 0:18,Timetric,Sherry,Coutu,25131,analytics,operating,GBR,0,London,London,0
70188,13374,c:25131,p:379,3/25/10 0:00,3/25/10 0:18,Timetric,Stefan,Glaenzer,25131,analytics,operating,GBR,0,London,London,0
70194,13374,c:25131,p:4950,3/25/10 0:00,3/25/10 0:18,Timetric,John,Taysom,25131,analytics,operating,GBR,0,London,London,0
70190,13374,c:25131,p:55398,3/25/10 0:00,3/25/10 0:18,Timetric,Udayan,Goyal,25131,analytics,operating,GBR,0,London,London,0
70193,13374,c:25131,p:55399,3/25/10 0:00,3/25/10 0:18,Timetric,Matteo,Stefanel,25131,analytics,operating,GBR,0,London,London,0
68252,1591,c:2519,p:1069,2/21/08 22:33,12/3/13 18:46,Evernote,Alexis,Ohanian,2519,software,operating,USA,CA,Redwood City,SF Bay,250500000
69693,9267,c:2520,p:125,10/26/09 20:07,10/26/09 20:07,Y Combinator,Ron,Conway,2520,finance,operating,USA,CA,Mountain View,SF Bay,10250000
69695,9267,c:2520,p:638,10/26/09 20:07,10/26/09 20:07,Y Combinator,Aydin,Senkut,2520,finance,operating,USA,CA,Mountain View,SF Bay,10250000
69694,9267,c:2520,p:640,10/26/09 20:07,10/26/09 20:07,Y Combinator,Paul,Buchheit,2520,finance,operating,USA,CA,Mountain View,SF Bay,10250000
69367,6755,c:25230,p:36462,6/20/09 1:16,10/3/13 11:03,Buzzient,Ralf,Faber,25230,enterprise,operating,USA,MA,Boston,Boston,1569585
69368,6755,c:25230,p:36463,6/20/09 1:16,10/3/13 11:03,Buzzient,A.R.,Weiler,25230,enterprise,operating,USA,MA,Boston,Boston,1569585
69369,6755,c:25230,p:36732,6/20/09 1:16,10/3/13 11:03,Buzzient,Swiss,Private Investors,25230,enterprise,operating,USA,MA,Boston,Boston,1569585
69371,6783,c:25294,p:36594,6/21/09 15:35,7/16/10 18:03,Eclector,friends,& family,25294,ecommerce,closed,GBR,0,Bath,Bath,264415
75991,33124,c:25306,p:16171,10/11/12 10:32,6/10/13 17:04,Oyster.com,Chris,Dixon,25306,travel,acquired,USA,NY,New York,New York,23400000
68803,3357,c:2532,p:247,9/4/08 5:39,4/12/11 1:45,Raptr,James,Hong,2532,games_video,operating,USA,CA,Mountain View,SF Bay,27000000
68802,3357,c:2532,p:415,9/4/08 5:39,4/12/11 1:45,Raptr,Max,Levchin,2532,games_video,operating,USA,CA,Mountain View,SF Bay,27000000
69372,6811,c:25361,p:125,6/22/09 16:18,1/20/12 11:39,Global Fitness Media,Ron,Conway,25361,web,operating,USA,CA,Los Angeles,Los Angeles,3200000
72647,24062,c:25409,p:25300,7/8/11 21:15,7/8/11 21:15,XCOR Aerospace,Stephen,Fleming,25409,manufacturing,operating,USA,CA,Mojave,Mojave,5000000
72646,24062,c:25409,p:726,7/8/11 21:15,7/8/11 21:15,XCOR Aerospace,Esther,Dyson,25409,manufacturing,operating,USA,CA,Mojave,Mojave,5000000
69374,6847,c:25418,p:2605,6/23/09 13:04,6/29/11 2:13,DoNanza,Yossi,Vardi,25418,web,operating,ISR,0,Tel Aviv,Tel Aviv,1000000
69375,6847,c:25418,p:36834,6/23/09 13:04,6/29/11 2:13,DoNanza,Eri,Steimatzky,25418,web,operating,ISR,0,Tel Aviv,Tel Aviv,1000000
69376,6857,c:25432,p:58833,6/23/09 17:58,6/23/09 17:58,Puppet Labs,Glenn,Winokur,25432,software,operating,USA,OR,Portland,Portland,45500000
69377,6859,c:25439,p:686,6/23/09 18:30,3/19/11 3:59,Xiant,Paul,Allen,25439,web,operating,0,0,0,unknown,0
69379,6873,c:25463,p:36910,6/23/09 22:30,5/28/13 2:42,ticketea,Jaime,Diaz,25463,ecommerce,operating,ESP,0,Madrid,Madrid,5730000
77974,38433,c:25463,p:36910,5/28/13 2:54,5/28/13 2:54,ticketea,Jaime,Diaz,25463,ecommerce,operating,ESP,0,Madrid,Madrid,5730000
69380,6873,c:25463,p:36911,6/23/09 22:30,5/28/13 2:42,ticketea,Jose Manuel,Martinez Sanchez,25463,ecommerce,operating,ESP,0,Madrid,Madrid,5730000
79220,45598,c:254900,p:202174,8/15/13 10:03,11/19/13 10:03,Maestrano,Stephane,Ibos,254900,enterprise,operating,AUS,0,Sydney,Sydney,51680
79221,45598,c:254900,p:202179,8/15/13 10:03,11/19/13 10:03,Maestrano,Arnaud,Lachaume,254900,enterprise,operating,AUS,0,Sydney,Sydney,51680
80606,55282,c:254928,p:122066,11/19/13 18:38,11/19/13 18:38,Minicabster,David,Buttress,254928,travel,operating,GBR,0,London,London,2573200
80608,55282,c:254928,p:159099,11/19/13 18:38,11/19/13 18:38,Minicabster,Tom,Singh,254928,travel,operating,GBR,0,London,London,2573200
80607,55282,c:254928,p:258998,11/19/13 18:38,11/19/13 18:38,Minicabster,Daniel,McPherson,254928,travel,operating,GBR,0,London,London,2573200
80609,55282,c:254928,p:90711,11/19/13 18:38,11/19/13 18:38,Minicabster,Laurens,Groenendijk,254928,travel,operating,GBR,0,London,London,2573200
79233,45654,c:254966,p:21562,8/15/13 13:00,8/26/13 17:48,Parko,Gigi,Levy,254966,0,operating,ISR,0,Tel Aviv,Tel Aviv,350000
79238,45661,c:254979,p:220912,8/15/13 14:02,8/15/13 14:02,Sportsmanias,Jorge,Mas,254979,sports,operating,USA,FL,Miami,Miami,1000000
79241,45690,c:255118,p:221110,8/16/13 1:37,8/16/13 18:44,Teleborder,Justin,Durand,255118,enterprise,operating,USA,CA,San Francisco,SF Bay,0
79349,46689,c:255172,p:111070,8/26/13 11:49,8/26/13 11:49,voxapp,Sachin,Bhatia,255172,mobile,operating,0,0,0,unknown,0
79348,46689,c:255172,p:225336,8/26/13 11:49,8/26/13 11:49,voxapp,Narayanan,Shadagopan,255172,mobile,operating,0,0,0,unknown,0
80756,56730,c:255193,p:199905,12/2/13 10:04,12/6/13 6:37,Prevently,Jim,Meehan,255193,health,operating,USA,MA,CAMBRIDGE,Boston,1052500
80140,52250,c:255193,p:247492,10/21/13 6:17,12/6/13 6:35,Prevently,Maulik,Majmudar,255193,health,operating,USA,MA,CAMBRIDGE,Boston,1052500
80755,56730,c:255193,p:247492,12/2/13 10:04,12/6/13 6:37,Prevently,Maulik,Majmudar,255193,health,operating,USA,MA,CAMBRIDGE,Boston,1052500
80141,52250,c:255193,p:247493,10/21/13 6:17,12/6/13 6:35,Prevently,George,Ellis,255193,health,operating,USA,MA,CAMBRIDGE,Boston,1052500
80142,52250,c:255193,p:247494,10/21/13 6:17,12/6/13 6:35,Prevently,Robert,G. Darling,255193,health,operating,USA,MA,CAMBRIDGE,Boston,1052500
80143,52250,c:255193,p:247495,10/21/13 6:17,12/6/13 6:35,Prevently,Bill,Fruhan,255193,health,operating,USA,MA,CAMBRIDGE,Boston,1052500
80754,56730,c:255193,p:247497,12/2/13 10:04,12/6/13 6:37,Prevently,Alec,Bowers,255193,health,operating,USA,MA,CAMBRIDGE,Boston,1052500
80757,56730,c:255193,p:263989,12/2/13 10:04,12/6/13 6:37,Prevently,Ramesh,K. Gupta,255193,health,operating,USA,MA,CAMBRIDGE,Boston,1052500
80795,56998,c:255207,p:230455,12/4/13 11:15,12/5/13 9:54,Flatpebble,Raghu,Bathina,255207,photo_video,operating,IND,0,0,India - Other,160000
80796,56998,c:255207,p:265126,12/4/13 11:15,12/5/13 9:54,Flatpebble,Lax,Gopisetty,255207,photo_video,operating,IND,0,0,India - Other,160000
80797,56998,c:255207,p:265127,12/4/13 11:15,12/5/13 9:54,Flatpebble,Ram,Jayam,255207,photo_video,operating,IND,0,0,India - Other,160000
80798,56998,c:255207,p:265128,12/4/13 11:15,12/5/13 9:54,Flatpebble,Sitaram,Banda,255207,photo_video,operating,IND,0,0,India - Other,160000
80447,54398,c:255264,p:255663,11/12/13 5:19,11/12/13 5:19,obiwon,Juan,Ramon Zarco,255264,finance,operating,USA,CA,Palo Alto,SF Bay,100000
80446,54398,c:255264,p:40869,11/12/13 5:19,11/12/13 5:19,obiwon,John,Ricci,255264,finance,operating,USA,CA,Palo Alto,SF Bay,100000
79390,47042,c:25527,p:5064,8/29/13 11:22,10/18/13 4:23,Personal,Bill,Miller,25527,mobile,operating,USA,DC,Washington,Washington DC,20259255
71501,20816,c:25527,p:79169,1/8/11 3:44,6/18/13 11:02,Personal,Eric,Semle,25527,mobile,operating,USA,DC,Washington,Washington DC,20259255
79504,48166,c:255275,p:182443,9/8/13 7:06,9/9/13 6:55,NewsMaven,Stuart,Fox,255275,advertising,operating,USA,CA,San Francisco,SF Bay,60000
79503,48166,c:255275,p:64803,9/8/13 7:06,9/9/13 6:55,NewsMaven,Jeremy,Colless,255275,advertising,operating,USA,CA,San Francisco,SF Bay,60000
80045,51603,c:255277,p:244025,10/10/13 15:16,10/11/13 2:42,Easy Social Shop,Tzahi,Sultan,255277,ecommerce,operating,0,0,0,unknown,800000
69797,9752,c:2553,p:13278,11/26/09 3:50,11/26/09 3:50,EVO Media Group,Geoff,Entress,2553,finance,operating,USA,WA,Seattle,Seattle,1500000
69799,9752,c:2553,p:3163,11/26/09 3:50,11/26/09 3:50,EVO Media Group,Alex,Algard,2553,finance,operating,USA,WA,Seattle,Seattle,1500000
69800,9752,c:2553,p:3562,11/26/09 3:50,11/26/09 3:50,EVO Media Group,Richard,Wolpert,2553,finance,operating,USA,WA,Seattle,Seattle,1500000
69798,9752,c:2553,p:46629,11/26/09 3:50,11/26/09 3:50,EVO Media Group,Jeff,Shrock,2553,finance,operating,USA,WA,Seattle,Seattle,1500000
80484,54695,c:255345,p:209929,11/14/13 5:25,11/14/13 5:25,Seamless Toy Company,Paul,Hewson (Bono),255345,games_video,operating,USA,0,0,United States - Other,3430000
80483,54695,c:255345,p:31611,11/14/13 5:25,11/14/13 5:25,Seamless Toy Company,Fred,Anderson,255345,games_video,operating,USA,0,0,United States - Other,3430000
80482,54695,c:255345,p:50297,11/14/13 5:25,11/14/13 5:25,Seamless Toy Company,Avie,Tevanian,255345,games_video,operating,USA,0,0,United States - Other,3430000
75410,31260,c:25535,p:151345,7/12/12 18:19,7/12/12 21:38,CallFire,Vijesh,Mehta,25535,public_relations,operating,USA,CA,Los Angeles,Los Angeles,0
75411,31260,c:25535,p:151346,7/12/12 18:19,7/12/12 21:38,CallFire,Komnieve,Singh,25535,public_relations,operating,USA,CA,Los Angeles,Los Angeles,0
75409,31260,c:25535,p:44723,7/12/12 18:19,7/12/12 21:38,CallFire,Dinesh,Ravishanker,25535,public_relations,operating,USA,CA,Los Angeles,Los Angeles,0
75412,31260,c:25535,p:56270,7/12/12 18:19,7/12/12 21:38,CallFire,TJ,Thinakaran,25535,public_relations,operating,USA,CA,Los Angeles,Los Angeles,0
79258,45819,c:255440,p:7376,8/16/13 16:20,8/26/13 17:21,Consumer Physics,Dov,Moran,255440,0,operating,ISR,0,Herzliya,Herzliya,1350000
